review_timestamp,review_text_original,review_text_cleaned,user_rating,subjectivity_1,polarity_1,subjectivity_2,polarity_2
08-01-2023 00:36:37,where do i start... first of all screwing the led pack to the cabinet- the screws were too big and broke through the plastic before they even got tightened. that was disappointing. put the legs on and everything seemed sturdy and my daughter was so excited to put her record player on it since it says it will hold a record player. well... we go to put the record player on the top and before we could let go completely a leg broke. broke so bad that there was no way to reattach. then as we were moving it see about how to fix it another one broke. i will also note that we were being extremely careful and the record player is just one of the ones that is portable in the case so not heavy. the cabinet holds no weight! very disappointed and the worst part was having to mail it back for a refund. look elsewhere and buy something that will actually hold records and a record player.,start first screwing led pack cabinet screw big broke plastic even got tightened disappointing put leg everything seemed sturdy daughter excited put record player since say hold record player well go put record player top could let go completely leg broke broke bad no way reattach moving see fix another one broke also note extremely careful record player one one portable case not heavy cabinet hold no weight disappointed worst part mail back refund look elsewhere buy something actually hold record record player,1,1,0,1,0
04-01-2023 18:54:30,el límite para un ipad de . inches y con el protector no cabe .,The limit iPad Inches protector not fit,4,0,,0,
07-01-2023 17:24:02,bought different brands before and spent a lot more money. employees abuse these as expected and still keep going. we order packs of them.,bought different brand spent lot money employee abuse expected still keep going order pack,5,0,,0,
04-01-2023 00:44:53,one solution for all my rechargeable batteries. pretty quick charge and it's pretty cool to be able to see how charged the batteries are as they charge.,one solution rechargeable battery pretty quick charge pretty cool able see charged battery charge,5,1,1,1,1
05-01-2023 05:03:27,when i got these i loved them but now months later and only the third time charging them they won't charge. so useless to me now.,got loved month later third time charging not charge useless,4,1,0,1,0
03-01-2023 02:29:42,"i have one in my car, one behind my bed and the rd in purse hooked up to my battery pack for the midday recharge. when i tell you that i put these things through hell! they get tugged, pulled, bent, beaten, battered and even lent out to other people. these are stronger than a name brand apple charger. in fact they are stronger than some relationships. but them! don't even think about it.",one car one behind bed rd purse hooked battery pack midday recharge tell put thing hell get tugged pulled bent beaten battered even lent people stronger name brand apple charger fact stronger relationship not even think,5,1,1,1,1
08-01-2023 22:13:36,the sub sounds great when it works which is not very often. the sub just shuts off for no apparent reason. unplug and plug back in and it will work for a few seconds and then shuts off. seems to be a common problem. buying new sub but not klipsch. anybody have good suggestion?,sub sound great work not often sub shuts no apparent reason unplug plug back work second shuts seems common problem buying new sub not klipsch anybody good suggestion,1,1,0,1,0
05-01-2023 07:53:47,"i have two different laptops (dell & lenovo) and charging did not work on both of the laptops using this docking station. this device was picked up by plug-n-play, so the hdmi and usb ports worked fine but the message clearly said that laptops were not charging. it seems like not enough power is going through. it is possible that i received defected one because the package looked like it was opened before.",two different laptop dell lenovo charging not work laptop using docking station device picked plug-n-play hdmi usb port worked fine message clearly said laptop not charging seems like not enough power going possible received defected one package looked like opened,3,1,0,1,0
05-01-2023 03:40:03,it was a christmas gift for a friend that absolutely loved it. i purchased for them as a gift because i own two jbl flip 's and i love them. solid product,christmas gift friend absolutely loved purchased gift two jbl flip love solid product,5,1,1,1,1
08-01-2023 17:35:54,"i was a little concerned by the handful of negative reviews about this camera, but upon receiving it, it was plug & play. the picture quality, sound, and color is way better than my last camera and i was able to use it the day i bought it. i bought it based on my experience with other logitech products because everything i've ever had by them just works right out of the box every time. this camera is no exception. i have no reservations about recommending this camera if hd resolution is sufficient for your needs.",little concerned handful negative review camera upon receiving plug play picture quality sound color way better last camera able use day bought bought based experience logitech product everything ever work right box every time camera no exception no reservation recommending camera hd resolution sufficient need,5,1,1,1,1
