original_text,sarcasm_score,performance_sentiment,price_sentiment,quality_sentiment,features_sentiment
Customer service not very good they not really helpful in any matter. I ask Amazon customer service to help me only then Amazon send me a replacement but replacement camera had the same issue as previous one that's why they refunded me full amount not recommending this camera overall idea of this camera amazing I would hope it worked but for now it doesn't work,0.44866251945495605,0.0,0.0,0.0,0.0
I was pleasantly surprised,0.4451299011707306,0.0,0.0,0.0,0.0
So far so good,0.4471910297870636,0.0,0.0,0.0,0.0
We got this for a friend who hunts and is outside a lot! He loves it and has shown us really cool pics he was able to take with it. Great quality and definitely worth the purchase! My husband wants one now even though he doesn’t hunt 😁,0.4493650496006012,0.0,1.0,1.0,0.0
Bought for my daughter who was feeling uneasy in her home. Added a sense of security and peace.,0.4392150342464447,0.0,0.0,0.0,0.0
"These ear buds are currently priced at less than $20 (1/23). I would hope you understand that quality starts at about $100+ and average/acceptable begins around $50. So, for $20 you are getting something that can charge in its case, connect via Bluetooth, and has a mic...not bad. I do like the display for battery life when you open the case, but I don't like the case itself, it's annoying to open. I think these are acceptable if you're on an ultra budget, buying for a kid, or if you'll be traveling and don't want to risk losing your more expensive set.",0.44519689679145813,0.0,0.0,0.0,0.0
"Bought to extend gaming headset cord, but it didn't allow the microphone to work. This would work great for simple headphones, just not for gaming headset.",0.4473031461238861,0.0,0.0,0.0,0.0
"We use these throughout my office since they feature evening screen quality and display resolution, can be portrait (good for coding) or landscape, and work really seamlessly with port replicators for multiple displays.  The bezel is really thin as well, giving these an almost edge to edge quality that is very professional",0.4456326961517334,0.0,0.0,1.0,1.0
"Literally once, sure I'm not a daily use headphone user but I use them enough to know thats weird. My pair may be magic, maybe yours will be too if you get some of these super comfy excellent sounding wizard headphones.",0.44286322593688965,0.0,0.0,0.0,0.0
Did not work well in an airplane. Otherwise works well in the real world. Let’s you hear sounds in your surroundings. Great quality for the price.,0.4460022449493408,0.0,1.0,1.0,0.0
I like that it's refurbishment but performs like new.,0.44289034605026245,0.0,0.0,0.0,0.0
Very easy assembly & use for beginner,0.4466153383255005,0.0,0.0,0.0,0.0
This clock is a good product,0.44832682609558105,0.0,0.0,0.0,0.0
Fast response to the claim,0.4492465853691101,0.5,0.0,0.0,0.0
"Love the new Kindle, but it took some time getting used to the smaller frame because I kept trying to rest my fingers on the screen where the older versions still had space.  This meant covering up the words or accidentally setting off the touchscreen.  Other than that it is still the great Kindle I know and love!",0.44666358828544617,0.0,0.0,0.0,0.0
It works ok but I didn't realize that I needed to plug the thing into power via USB plug and adapter.,0.4467664361000061,0.0,0.0,0.0,0.0
Left earphone speaker gave out after about 6 uses.... not good<br />Don't buy,0.445303738117218,0.0,0.0,0.0,0.0
Good value,0.44786593317985535,0.0,0.5,0.0,0.0
These are worth the money.,0.44405946135520935,0.0,1.0,0.0,0.0
"Just upgrades my PC to a 5800x3d CPU, 6900xt graphics card, and grabbed a 4000d airflow case. Got these fans for more ease of use than anything and they're great. RGB and fan speed are controlled by the controller. Convenient and easy to use. Fans are too noisy either. Not as quiet as Noctua but also way less expensive",0.4468729496002197,1.0,0.0,0.0,0.0
"I ended up returning this un-opened, because I actually needed a socket AM5 motherboard.  Whoops!  I must say that the box was very nice though.  A very attractive box.  Compelling.  I thought about taking down my Manet so I could put the box there.  But then I changed my mind and returned it.",0.4458659291267395,0.0,0.0,0.0,0.0
"Plugged in but it doesn't work! Didn't turned on at all... I'm hugely disappointed! What can I do in this situation?<br /><br />Update 20.01.2023<br />I’m located in the country where isn’t official dealer or service of Sony. After buying the receiver I paid shipping fee and VAT. I decided to go to a local repairer because it would be an extra expense for me to return the item or return the item for repair under warranty. Fortunately, there was only minor defect, and repaired successfully. It works great now. Paired with SS-CS5 speakers, sounds as I expected - beautiful.",0.44690555334091187,1.0,0.0,0.0,0.0
"The camera has decent picture/video quality, good night vision and tracks movement well. The problem is it picks up EVERY movement, it will detect mosquitos, rain drops, snow flakes, even when to sensitivity set at 1 out of 100. The app works well and connects to camera easily.",0.4486773908138275,1.0,0.0,0.5,0.0
"I am really thankful I got this stand.  It is small but does quite well with either my iPad, Kindle fire, or Google pixel phone.  I use this all the time.  It was a great purchase, especially for something I use a lot and that is very practical.  Also, it takes up little space on my desk.",0.44595858454704285,0.0,0.0,0.0,0.0
"I carried a MacBook Air, an iPad, and some light-weight textbooks in it —ultimately it was agony on my back.  I ended up giving it to my son. It’s cute though🤷🏾",0.4426785409450531,0.0,0.0,0.0,0.0
I have so many items that need charging and this is perfect to have on hand.,0.44303807616233826,0.0,0.0,0.0,0.0
"I had to almost yell ""Alexa"" to get it to activate.  I thought the first clock was defective so exchanged it, but had the same problem with the replacement, so I returned that one too.  It is a great idea, just didn't work for me.",0.4473560154438019,0.0,0.0,0.0,0.0
"I got this to have an additional eye out towards my main gate and so far, this has a good-clear picture that is available on my phone or on my laptop, and the motion sensor is very sensitive and looks pretty far out there. With the app I can see at any time, and it is even good for just checking on the dogs or whatever. Mounting it was easy and all cables were included with screws, etc. and the infrared feature is great for those night moving creatures. Scan the code-connect and have fun with the clown voice, like I am. Good for the price. Great find!",0.4469698667526245,0.0,0.5,0.0,1.0
Case was as described.  Good quality.,0.44592657685279846,0.0,0.0,1.0,0.0
This thing is made to remain intact! Would definitely buy as a replacement for standard cords.,0.4466055631637573,0.0,0.0,0.0,0.0
Sucks,0.4473876953125,0.0,0.0,0.0,0.0
Good bang for your buck. Functions like a pro micro should as far as I'm aware. Though I was using it for one-key QMK. Firmware flashed fine and seems to be decent quality.,0.4451446235179901,0.0,0.0,0.5,0.5
Alegro con mi producto obtenido.,0.4365772306919098,0.0,0.0,0.0,0.0
Hooked up the cable & plugged it in as directed. Placed it near a window. Turned on my TV ----Nothing.,0.44351980090141296,0.0,0.0,0.0,0.0
The charger works but sadly battery does not.,0.4452611804008484,0.0,0.0,0.0,0.0
"It took me a bit to install and set up.  The office that I was going to install it closed down so it sat until I set up it up at my home office.  The computer is nice but the connections for the monitors are VGA and one is male and the other is female.  The screens came with two double male connectors so one did not actually work on the PC.  It cost me a bit to get a new one to finish the set up but minimal cost but something to be said about the QC from the seller.  Other than that, so far so good.  I am happy for the price.",0.45095035433769226,0.0,0.0,0.0,0.0
"I bought the modem/mesh router combo. The modem and one router works well enough. Setting up an additional router for a mesh network doesn't work.<br /><br />The network is controlled and set up by the ""surfboard"" app. This app seems to be the root of all problems, and possibly all evil in the universe. On a Galaxy S22 Ultra, the app takes over a minute to even turn on. When it does, it usually fails to recognize that it is connected to the network it is supposed to manage, despite the fact that the phone is using that wifi. As a result, you can't make any changes to the network. In the rare instances where it does recognize the connection, it invariably can't successfully navigate through all the steps to get the second satellite connected. After about 50 attempts, I managed to get the second router to successfully mesh. After 2 hours, it inexplicably became disconnected and would never work again.<br /><br />Customer service is completely useless. There's a live chat function that is just permanently unavailable. If you manage to actually find the phone number, which is buried on their website and locked behind a model and SN warranty verification, they are unable to help. After an afternoon trying every version of ""reset it"" known to man, tech support told me to get a replacement from Amazon.<br /><br />I have no reason to believe that a replacement is going to work any better. The issue does not seem to be the device, it seems to be the software that powers it.",0.4488917291164398,0.5,0.0,0.0,-0.5
